Year,Make,Model,Mileage,Price
2016,Lexus,NX,56160,32790
2020,Lexus,NX,33844,43990
2008,Lexus,RX,419093,5988
2008,Lexus,GS,280062,5995
2007,Lexus,RX,216150,6990
2007,Lexus,GX,274606,11995
2014,Lexus,ES,205769,16288
2010,Lexus,RX,103664,16990
2019,Lexus,RX,97500,39888
2013,Lexus,RX,159000,19995
2013,Lexus,RX,149785,20999
2015,Lexus,IS,102290,24795
2016,Lexus,NX,141208,25908
2017,Lexus,IS,179939,25980
2017,Lexus,NX,105000,25995
2015,Lexus,RX,130000,25995
2015,Lexus,NX,124480,26488
2016,Lexus,IS,62286,26995
2019,Lexus,IS,57414,37280
2015,Lexus,NX,80866,27600
2017,Lexus,NX,104938,27890
2015,Lexus,NX,164388,27898
2016,Lexus,NX,111986,27995
2017,Lexus,IS,58436,27995
2017,Lexus,NX,98432,29500
2016,Lexus,NX,92000,29900
2015,Lexus,RX,90085,29990
2016,Lexus,RX,156783,29995
2022,Lexus,RX,10777,65695
2015,Lexus,RX,90158,29998
2016,Lexus,NX,179887,29998
2017,Lexus,ES,74689,29999
2019,Lexus,NX,140829,29999
2016,Lexus,NX,80000,30799
2019,Lexus,NX,86149,30990
2016,Lexus,NX,52528,31305
2017,Lexus,NX,85605,31899
2016,Lexus,RX,191103,31988
2019,Lexus,UX,55081,42298
2017,Lexus,NX,80395,31995
2015,Lexus,RX,61107,32888
2019,Lexus,IS,73868,32908
2019,Lexus,NX,67268,32993
2016,Lexus,NX,50770,33590
2019,Lexus,IS,40173,33888
2019,Lexus,IS,70142,33888
2019,Lexus,IS,84000,33980
2017,Lexus,IS,41000,33995
2022,Lexus,NX,8100,56988
2018,Lexus,IS,74111,34490
2018,Lexus,NX,66428,34500
2019,Lexus,NX,75557,34590
2018,Lexus,NX,73049,34590
2019,Lexus,IS,92182,34590
2019,Lexus,ES,81800,34888
2017,Lexus,RX,115377,34900
2019,Lexus,NX,56986,34997
2017,Lexus,NX,69315,34998
2019,Lexus,NX,21945,39800
2016,Lexus,RX,84000,34998
2019,Lexus,NX,67942,35500
2016,Lexus,RX,92255,35500
2020,Lexus,IS,87125,35994
2017,Lexus,RX,67000,35995
2019,Lexus,NX,73651,36250
2020,Lexus,NX,54061,36500
2018,Lexus,RX,56957,36500
2020,Lexus,NX,104505,36590
2021,Lexus,RX,33208,50488
2017,Lexus,RX,87000,36888
2019,Lexus,NX,70748,36895
2019,Lexus,RX,71129,36900
2018,Lexus,RX,100000,36990
2019,Lexus,UX,65579,36995
2020,Lexus,NX,52330,36995
2019,Lexus,UX,55098,39688
2020,Lexus,IS,56269,37317
2019,Lexus,IS,18905,37554
2022,Lexus,RX,24191,55798
2018,Lexus,GX,50697,57950
2015,Lexus,NX,88301,28950
2018,Lexus,LS,45444,73888
2021,Lexus,RX,35685,59827
2017,Lexus,IS,165000,32995
2019,Lexus,NX,80056,36998
2019,Lexus,NX,37238,37410
2019,Lexus,IS,21548,37488
2019,Lexus,NX,46457,37500
2020,Lexus,NX,73840,39888
2019,Lexus,ES,66891,37580
2016,Lexus,LS,110777,37777
2017,Lexus,RX,62264,37784
2020,Lexus,NX,74399,37908
2020,Lexus,UX,48834,37990
2019,Lexus,NX,40893,37990
2019,Lexus,NX,40277,37995
2020,Lexus,NX,85727,38495
2017,Lexus,RX,97739,38500
2022,Lexus,NX,9700,58988
2019,Lexus,UX,46626,38683
2018,Lexus,NX,8864,38750
2019,Lexus,NX,53000,38880
2020,Lexus,NX,69560,38990
2017,Lexus,IS,15500,38995
2019,Lexus,NX,79312,38998
2020,Lexus,NX,24911,39490
2019,Lexus,NX,20686,39500
2020,Lexus,NX,61000,39888
2018,Lexus,RX,56080,41400
2019,Lexus,ES,55879,39888
2020,Lexus,NX,28880,39888
2020,Lexus,IS,44000,39888
2020,Lexus,NX,31228,39908
2019,Lexus,NX,23794,39990
2018,Lexus,NX,81841,39990
2018,Lexus,RX,80887,39995
2014,Lexus,GX,113793,39995
2018,Lexus,RX,106882,39995
2003,Lexus,SC,107304,22555
2020,Lexus,NX,70073,39998
2018,Lexus,RX,81000,39998
2019,Lexus,RX,83500,39999
2020,Lexus,UX,40200,40300
2020,Lexus,IS,44082,40588
2020,Lexus,UX,36077,40690
2018,Lexus,RX,67269,40888
2021,Lexus,UX,34764,40908
2021,Lexus,NX,58841,40908
2019,Lexus,IS,56000,43950
2019,Lexus,NX,13081,40985
2018,Lexus,RX,56865,40998
2019,Lexus,RX,43154,41500
2017,Lexus,RX,38555,41500
2020,Lexus,NX,31000,41880
2021,Lexus,NX,69692,41990
2020,Lexus,UX,24425,41997
2021,Lexus,UX,22016,41998
2018,Lexus,RX,133935,42195
2019,Lexus,IS,71667,41280
2020,Lexus,ES,18251,42500
2018,Lexus,RX,76242,42599
2018,Lexus,RX,60000,42900
2018,Lexus,RX,46000,42900
2018,Lexus,RX,80191,42990
2021,Lexus,NX,45389,43895
2019,Lexus,IS,56000,43950
2022,Lexus,NX,19100,43990
2019,Lexus,RX,75287,44590
2021,Lexus,NX,34144,44788
2020,Lexus,NX,13467,44900
2018,Lexus,RX,65009,44990
2020,Lexus,RX,76373,44995
2020,Lexus,NX,15853,44995
2021,Lexus,NX,26256,44995
2019,Lexus,NX,27979,44995
2019,Lexus,RX,56389,44998
2021,Lexus,IS,48000,45488
2021,Lexus,UX,14506,45800
2018,Lexus,LC,38867,93800
2019,Lexus,RX,76943,45908
2020,Lexus,NX,43479,46195
2019,Lexus,RX,46600,46695
2022,Lexus,ES,37000,46880
2019,Lexus,RX,52813,46990
2020,Lexus,NX,16029,47230
2020,Lexus,RX,63854,47295
2020,Lexus,RX,29095,47500
2020,Lexus,RX,74401,47500
2010,Lexus,IS,154762,12995
2020,Lexus,NX,15365,47888
2020,Lexus,RX,69584,47888
2020,Lexus,RX,68001,47898
2018,Lexus,RX,95000,47900
2021,Lexus,IS,34173,47988
2021,Lexus,ES,5480,47995
2021,Lexus,NX,42844,48800
2022,Lexus,IS,31620,48888
2020,Lexus,RX,37636,48895
2021,Lexus,UX,24707,45900
2020,Lexus,RX,85000,48900
2020,Lexus,RX,63797,48908
2020,Lexus,RX,47542,48990
2018,Lexus,RX,52777,48993
2020,Lexus,RX,93545,48998
2019,Lexus,RX,105700,49826
2018,Lexus,RX,48883,51888
2020,Lexus,RX,35168,51895
2020,Lexus,RX,33000,51900
2019,Lexus,UX,105288,33990
2017,Lexus,GX,64761,51995
2021,Lexus,RX,38561,51998
2020,Lexus,RX,39596,52500
2018,Lexus,GX,73548,52777
2020,Lexus,RX,39080,52900
2020,Lexus,NX,59896,37887
2020,Lexus,IS,24660,39950
2017,Lexus,GX,45029,53299
2022,Lexus,NX,8224,58900
2019,Lexus,NX,53634,40950
2023,Lexus,NX,3,50285
2021,Lexus,NX,37932,51659
2019,Lexus,UX,84133,34980
2018,Lexus,RX,91079,43999
2020,Lexus,RX,38000,54888
2019,Lexus,RX,55860,54990
2021,Lexus,RX,16200,55600
2022,Lexus,RX,23563,55800
2018,Lexus,RX,33724,51491
2022,Lexus,NX,10448,55888
2021,Lexus,RX,40000,55900
2019,Lexus,RX,47194,55990
2020,Lexus,RX,27452,55997
2021,Lexus,RX,21386,55998
2022,Lexus,NX,9892,56985
2022,Lexus,ES,10495,56985
2021,Lexus,RX,51235,56990
2021,Lexus,RX,30835,56990
2021,Lexus,UX,24707,45900
2021,Lexus,RX,9000,57900
2018,Lexus,GX,46315,57990
2022,Lexus,RX,42400,58800
2021,Lexus,RX,11276,58888
2020,Lexus,RX,8700,58995
2021,Lexus,RX,29711,58998
2021,Lexus,RX,11999,58998
2021,Lexus,RX,54832,59880
2022,Lexus,NX,16337,59895
2021,Lexus,NX,34144,44788
2022,Lexus,RX,26213,59990
2022,Lexus,RX,15237,59999
2022,Lexus,RX,10456,60468
2022,Lexus,RX,965,60899
2022,Lexus,NX,8675,60994
2022,Lexus,RX,5400,62995
2022,Lexus,RX,6530,62998
2022,Lexus,RX,13684,62999
2021,Lexus,RX,24200,63000
2019,Lexus,IS,56000,43950
2022,Lexus,RX,19200,64495
2019,Lexus,GX,48288,64998
2022,Lexus,RX,6121,65595
2022,Lexus,RX,14450,65888
2019,Lexus,GX,27614,66998
2020,Lexus,GX,47057,68990
2022,Lexus,RX,16899,68998
2023,Lexus,RX,1031,69468
2021,Lexus,GX,26495,69895
2022,Lexus,RC,13280,62888
2021,Lexus,GX,39923,74590
2022,Lexus,NX,5248,80988
2023,Lexus,RX,5862,89606
2023,Lexus,RX,5081,89627
2021,Lexus,LC,8857,116998
2008,Lexus,RX,162658,11995
2008,Lexus,RX,156075,12999
2010,Lexus,RX,170000,13800
2010,Lexus,RX,192978,13990
2003,Lexus,SC,107304,22555
2009,Lexus,RX,151401,13990
2010,Lexus,RX,196438,13995
2013,Lexus,ES,157000,16950
2013,Lexus,GS,163000,19995
2015,Lexus,IS,178986,19995
2015,Lexus,ES,150980,20880
2014,Lexus,ES,108766,21988
2016,Lexus,IS,165670,21995
2017,Lexus,NX,233000,22490
2018,Lexus,RX,56080,41400
2013,Lexus,RX,175304,22888
2013,Lexus,RX,194100,22888
2017,Lexus,ES,207194,22888
2012,Lexus,RX,160000,22980
2015,Lexus,RX,180000,23950
2015,Lexus,NX,163700,23995
2015,Lexus,IS,107755,23999
2014,Lexus,IS,107328,24500
2014,Lexus,IS,84000,24991
2019,Lexus,IS,71667,41280
2016,Lexus,NX,149775,25988
2015,Lexus,RX,144879,25995
2013,Lexus,RX,128230,26488
2017,Lexus,ES,112400,26995
2016,Lexus,IS,71562,26999
2014,Lexus,RX,121310,27488
2015,Lexus,NX,128088,27495
2016,Lexus,IS,108018,27695
2017,Lexus,ES,119573,27995
2020,Lexus,NX,73840,39888
2016,Lexus,NX,136577,27998
2015,Lexus,RX,72623,28495
2017,Lexus,IS,101856,28895
2015,Lexus,RX,107000,28900
2015,Lexus,IS,94445,28988
2016,Lexus,IS,86000,28995
2017,Lexus,NX,106398,29990
2017,Lexus,ES,87974,31888
2019,Lexus,NX,108293,31990
2016,Lexus,RX,94536,34888
2016,Lexus,ES,41397,31990
2017,Lexus,IS,75000,31998
2017,Lexus,IS,67739,32485
2017,Lexus,NX,84000,32888
2017,Lexus,IS,49564,32991
2019,Lexus,NX,123994,33498
2018,Lexus,ES,58356,33880
2019,Lexus,NX,58970,33990
2017,Lexus,NX,68616,33998
2022,Lexus,NX,9700,58988
2018,Lexus,IS,64000,34500
2017,Lexus,NX,50181,34799
2019,Lexus,NX,80484,34888
2017,Lexus,IS,109675,34890
2022,Lexus,RX,25511,68888
2019,Lexus,NX,75557,34590
2020,Lexus,UX,63000,41000
2022,Lexus,RX,24191,55798
2018,Lexus,GX,50697,57950
2019,Lexus,IS,38493,40888
2014,Lexus,IS,77500,29998
2017,Lexus,IS,165000,32995
2018,Lexus,RX,54000,54000
2017,Lexus,NX,73736,34900
2019,Lexus,UX,84133,34980
2020,Lexus,NX,88000,34990
2018,Lexus,ES,107337,34995
2022,Lexus,RC,13280,62888
2019,Lexus,NX,79895,34995
2015,Lexus,RC,68400,34995
2019,Lexus,IS,73000,35880
2017,Lexus,NX,49901,35950
2019,Lexus,UX,98868,35988
2018,Lexus,IS,45993,35999
2016,Lexus,RX,106000,36887
2018,Lexus,NX,68350,36888
2019,Lexus,IS,45000,36990
2020,Lexus,NX,63252,45498
2017,Lexus,RX,132740,36995
2019,Lexus,IS,46807,37388
2018,Lexus,NX,63258,37471
2018,Lexus,NX,83920,37488
2016,Lexus,RX,80602,37498
2019,Lexus,ES,48500,37500
2019,Lexus,IS,73229,37880
2020,Lexus,NX,16000,37950
2019,Lexus,NX,84206,38790
2016,Lexus,RX,94536,34888
2017,Lexus,RX,105066,39106
2017,Lexus,RX,82461,39499
2019,Lexus,NX,41368,39990
2019,Lexus,NX,56780,39995
2018,Lexus,NX,46690,39995
2019,Lexus,NX,67142,39999
2019,Lexus,UX,29739,40988
2019,Lexus,IS,67904,40999
2020,Lexus,NX,26064,41500
2018,Lexus,RX,33724,51491
2018,Lexus,RX,71214,41980
2020,Lexus,NX,73265,41998
2018,Lexus,RX,93998,42888
2020,Lexus,NX,41764,42898
2019,Lexus,RX,53160,42990
2018,Lexus,RX,35513,43498
2019,Lexus,RX,39000,43500
2018,Lexus,RX,91079,43999
2019,Lexus,UX,29104,41860
2020,Lexus,UX,22781,44195
2019,Lexus,RX,98756,44995
2020,Lexus,NX,78429,45500
2018,Lexus,RX,75435,45898
2021,Lexus,NX,32295,45995
2021,Lexus,NX,16955,46500
2019,Lexus,RX,52898,46888
2019,Lexus,RX,63412,46995
2020,Lexus,ES,71525,48990
2019,Lexus,IS,71667,41280
2020,Lexus,NX,24758,48998
2020,Lexus,ES,47608,49908
2019,Lexus,RX,43829,49988
2017,Lexus,RX,49849,49999
2019,Lexus,IS,56000,43950
2022,Lexus,UX,9016,51500
2021,Lexus,NX,3650,51895
2023,Lexus,UX,1159,52500
2003,Lexus,SC,107304,22555
2022,Lexus,IS,15485,53500
2021,Lexus,ES,3519,53888
2021,Lexus,ESh,33200,53989
2021,Lexus,ES,43550,53998
2022,Lexus,RX,22394,54288
2021,Lexus,NX,33712,55995
2018,Lexus,RX,56080,41400
2020,Lexus,RX,31695,55998
2022,Lexus,ES,15000,57988
2021,Lexus,UX,24707,45900
2020,Lexus,NX,28371,37898
2021,Lexus,IS,6235,49888
2020,Lexus,IS,24660,39950
2018,Lexus,RX,40922,40450
2019,Lexus,NX,53634,40950
2018,Lexus,RX,54000,54000
2017,Lexus,NX,80395,31995
2019,Lexus,IS,21548,37488
2020,Lexus,RX,68001,47898
2018,Lexus,RX,91079,43999
2021,Lexus,ES,8425,56995
2022,Lexus,ES,4311,59990
2018,Lexus,RX,66627,59999
2021,Lexus,UX,42038,45988
2018,Lexus,LS,61600,61995
2018,Lexus,RX,48761,39897
2016,Lexus,ES,48830,29880
2023,Lexus,NX,5902,64383
2022,Lexus,IS,4510,79998
2021,Lexus,RX,20712,65500
2023,Lexus,NX,431,65928
2022,Lexus,NX,2852,65990
2023,Lexus,NX,1689,66498
2022,Lexus,NX,9758,59950
2020,Lexus,NX,52382,38447
2023,Lexus,RX,5390,72282
2023,Lexus,RX,5229,72670
2023,Lexus,RX,6405,72671
2023,Lexus,RX,1359,73379
2015,Lexus,RX,94536,34888
2022,Lexus,IS,4510,79998
2017,Lexus,LX,54720,84995
2006,Lexus,IS,210777,8950
2006,Lexus,RX,185241,8995
2008,Lexus,RX,223000,9498
2007,Lexus,ES,142374,10999
2022,Lexus,RX,3500,78650
2009,Lexus,ES,90115,11995
2010,Lexus,RX,330000,12800
2010,Lexus,RX,229917,12985
2013,Lexus,ES,217715,15800
2011,Lexus,IS,147128,15995
2010,Lexus,RX,200900,16200
2012,Lexus,RX,204600,16900
2010,Lexus,RX,183503,16995
2012,Lexus,RX,157000,17995
2021,Lexus,RX,39947,54888
2012,Lexus,LS,176000,19995
2013,Lexus,CT,133935,19999
2013,Lexus,ES,119620,21950
2015,Lexus,CT,104789,22088
2012,Lexus,RX,135000,22990
2022,Lexus,RX,25511,68888
2014,Lexus,IS,122837,22950
2016,Lexus,NX,103548,30800
2021,Lexus,NX,14365,40887
2022,Lexus,RX,13973,63995
2015,Lexus,NX,88301,28950
2019,Lexus,NX,53634,40950
2020,Lexus,IS,29890,44150
2019,Lexus,RC,43500,44999
2015,Lexus,IS,137256,23995
2014,Lexus,RX,164579,23999
2013,Lexus,RX,106152,24888
2015,Lexus,IS,118400,24999
2022,Lexus,NX,9700,58988
2014,Lexus,IS,159511,25495
2015,Lexus,ES,65000,25950
2013,Lexus,RX,109961,25999
2014,Lexus,IS,115366,27395
2011,Lexus,GX,173566,27590
2015,Lexus,IS,73415,27900
2015,Lexus,IS,109908,28756
2016,Lexus,IS,138000,28995
2015,Lexus,IS,99781,28995
2019,Lexus,UX,105288,33990
2017,Lexus,CT,70371,28997
2016,Lexus,IS,69989,29990
2016,Lexus,NX,141937,29995
2016,Lexus,NX,79725,31995
2018,Lexus,NX,105000,33500
2015,Lexus,NX,14987,34995
2019,Lexus,NX,132502,36888
2018,Lexus,IS,48043,36998
2016,Lexus,GS,87000,37888
2018,Lexus,LC,38867,93800
2017,Lexus,NX,66226,37888
2016,Lexus,RX,98253,37900
2016,Lexus,RX,132832,37990
2018,Lexus,IS,88356,37995
2018,Lexus,IS,68074,38995
2019,Lexus,IS,46105,39888
2018,Lexus,NX,99822,39995
2019,Lexus,UX,69945,41995
2020,Lexus,UX,45000,44895
2020,Lexus,NX,73840,39888
2019,Lexus,IS,19534,44995
2019,Lexus,NX,48800,46880
2017,Lexus,RX,150317,47990
2019,Lexus,RX,80761,48989
2010,Lexus,IS,154762,12995
2021,Lexus,IS,34200,56995
2018,Lexus,RX,56080,41400
2003,Lexus,SC,107304,22555
2019,Lexus,IS,71667,41280
2018,Lexus,GX,63223,59780
2019,Lexus,IS,56000,43950
2023,Lexus,IS,5004,61506
2020,Lexus,UX,51022,38680
2021,Lexus,NX,34144,44788
2013,Lexus,RX,109961,25999
2015,Lexus,RC,174309,26500
2020,Lexus,IS,56269,37317
2021,Lexus,NX,63217,39999
2015,Lexus,NX,88301,28950
2019,Lexus,NX,45847,38990
2020,Lexus,IS,29890,44150
2023,Lexus,UX,12,51990
2014,Lexus,IS,233379,20900
2019,Lexus,RX,97500,39888
2020,Lexus,NX,25318,43400
2022,Lexus,RX,9462,70494
2022,Lexus,RX,3679,71560
2022,Lexus,NX,647,75995
2023,Lexus,RX,6236,76642
2019,Lexus,NX,21945,39800
2023,Lexus,RX,5063,76971
2021,Lexus,GX,20900,84988
2021,Lexus,IS,33630,53594
2010,Lexus,RX,253765,14995
2013,Lexus,RX,148000,26888
2008,Lexus,ES,360768,5995
2004,Lexus,RX,272526,6995
2007,Lexus,ES,241892,7950
2006,Lexus,ES,208488,7995
2009,Lexus,ES,164472,9988
2007,Lexus,IS,146242,11999
2021,Lexus,NX,67302,48995
2010,Lexus,RX,235625,12800
2010,Lexus,RX,289000,12900
2012,Lexus,CT,237317,13495
2002,Lexus,SC,227882,13995
2010,Lexus,ES,147000,14900
2009,Lexus,RX,151312,15888
2013,Lexus,GS,265110,15995
2011,Lexus,RX,175329,15995
2010,Lexus,IS,130000,16900
2020,Lexus,RX,39080,52900
2014,Lexus,CT,238302,16990
2008,Lexus,SC,187850,19888
2011,Lexus,CT,128610,19999
2013,Lexus,RX,196312,20995
2013,Lexus,ES,121069,21888
2004,Lexus,SC,145305,21995
2013,Lexus,IS,112062,22890
2013,Lexus,RX,129450,23888
2014,Lexus,IS,167000,24990
2023,Lexus,UX,40,48599
2014,Lexus,IS,141136,25500
2005,Lexus,SC,103745,25995
2014,Lexus,IS,130950,27888
2014,Lexus,RX,93110,29795
2016,Lexus,IS,77991,29998
2013,Lexus,GX,145455,31999
2016,Lexus,NX,113440,32995
2013,Lexus,GX,142600,32999
2017,Lexus,IS,129871,34495
2021,Lexus,RX,33208,50488
2007,Lexus,SC,85692,36990
2022,Lexus,UX,49138,39995
2022,Lexus,ES,61001,40995
2019,Lexus,NX,63000,43705
2019,Lexus,NX,26073,43888
2021,Lexus,IS,45017,46988
2023,Lexus,UX,40,48599
2022,Lexus,NX,8100,56988
2019,Lexus,ES,1997,52468
2019,Lexus,NX,61793,35787
2023,Lexus,ES,350,55248
2019,Lexus,GX,96765,55858
2020,Lexus,RX,70125,55999
2022,Lexus,NX,796,56995
2019,Lexus,IS,57414,37280
2022,Lexus,RX,25511,68888
2018,Lexus,NX,73000,40999
2022,Lexus,ES,8426,56997
2015,Lexus,NX,88301,28950
2016,Lexus,NX,98765,31288
2019,Lexus,NX,53634,40950
2019,Lexus,RC,43500,44999
2021,Lexus,NX,6119,47000
2016,Lexus,IS,71562,26999
2023,Lexus,NX,90,62535
2020,Lexus,NX,73840,39888
2022,Lexus,NX,31,62888
2019,Lexus,NX,1139,64062
2023,Lexus,ES,76,65588
2022,Lexus,NX,9700,58988
2023,Lexus,NX,90,66871
2022,Lexus,RX,277,67988
2018,Lexus,RX,56080,41400
2023,Lexus,RX,90,72172
2023,Lexus,RX,90,73344
2022,Lexus,LC,9344,132998
2003,Lexus,SC,107304,22555
2005,Lexus,ES,375489,3500
2002,Lexus,ES,191000,4500
2003,Lexus,IS,350000,6000
2008,Lexus,GS,297580,6000
1991,Lexus,LS,273822,6999
2006,Lexus,GS,255000,6999
2006,Lexus,IS,266000,6999
2007,Lexus,RX,234000,7000
2009,Lexus,ES,387000,7200
2019,Lexus,IS,56000,43950
2009,Lexus,IS,325500,7400
2008,Lexus,ES,285000,7500
2002,Lexus,ES,220000,7500
1991,Lexus,LS,203250,7800
2004,Lexus,RX,286000,7999
2006,Lexus,RX,350000,7999
2007,Lexus,ES,200000,8200
2009,Lexus,IS,227100,8995
2003,Lexus,IS,258760,8999
2019,Lexus,IS,71667,41280
2008,Lexus,IS,178000,9000
1991,Lexus,LS,271000,9200
2008,Lexus,GS,232000,9500
2007,Lexus,ES,200000,9500
2010,Lexus,IS,211000,9990
2007,Lexus,IS,137500,9990
2009,Lexus,LS,267017,9990
2007,Lexus,ES,179000,9999
2010,Lexus,ES,247500,10000
2021,Lexus,NX,34144,44788
2014,Lexus,ES,1000000,10000
2007,Lexus,IS,197757,10500
2008,Lexus,LS,327000,10600
2010,Lexus,GS,231000,10900
2007,Lexus,IS,175000,11000
2007,Lexus,LS,250000,11000
2009,Lexus,IS,179582,11495
2012,Lexus,CT,216540,11500
2011,Lexus,RX,282000,11500
2018,Lexus,LC,38867,93800
2009,Lexus,IS,209000,11950
2008,Lexus,ES,156461,11999
2007,Lexus,GS,149000,11999
2009,Lexus,IS,191388,12498
2010,Lexus,IS,190000,12500
2012,Lexus,CT,213600,12888
2010,Lexus,IS,185400,13495
2010,Lexus,IS,154762,12995
2008,Lexus,RX,168000,13899
2013,Lexus,IS,65000,13900
2011,Lexus,CT,166000,13900
2008,Lexus,RX,313100,13900
2006,Lexus,GS,160000,13999
2012,Lexus,IS,11748747,14000
2009,Lexus,IS,186000,14000
2009,Lexus,ES,90000,14800
2010,Lexus,LS,250984,14990
2021,Lexus,UX,24707,45900
2012,Lexus,CT,173000,14999
2012,Lexus,ES,168000,14999
2012,Lexus,ES,202000,14999
2014,Lexus,ES,900000,15000
2006,Lexus,IS,175000,15000
2011,Lexus,IS,114000,15000
2011,Lexus,RX,221712,15995
2013,Lexus,CT,182000,16000
2008,Lexus,GS,230000,16000
2019,Lexus,UX,105288,33990
2012,Lexus,IS,156000,16200
2014,Lexus,IS,300000,16500
2011,Lexus,GS,157000,16500
2010,Lexus,RX,141000,17000
2013,Lexus,GS,200000,17000
2012,Lexus,RX,179500,17250
2021,Lexus,IS,6235,49888
2018,Lexus,RX,40922,40450
2021,Lexus,IS,19749,48800
2022,Lexus,RX,26194,54990
2023,Lexus,NX,1153,60885
2008,Lexus,LS,328000,10600
2011,Lexus,RX,193000,16900
2012,Lexus,RX,146000,22000
2018,Lexus,RX,91079,43999
2010,Lexus,IS,176000,17500
2010,Lexus,ES,159,17500
2013,Lexus,GS,175000,18000
2008,Lexus,RX,95014,18000
2016,Lexus,ES,48830,29880
2013,Lexus,RX,200700,18500
2012,Lexus,RX,156000,18500
2005,Lexus,SC,218000,18888
2016,Lexus,CT,239000,18988
2011,Lexus,RX,95230,18995
2009,Lexus,IS,69000,19500
2013,Lexus,GS,145000,19500
2013,Lexus,CT,143000,19995
2014,Lexus,ES,182000,19995
2022,Lexus,RX,3500,78650
2007,Lexus,GX,251748,20000
2011,Lexus,RX,78356,20480
2014,Lexus,IS,233379,20900
2010,Lexus,RX,125446,21000
2013,Lexus,RX,162254,21500
2015,Lexus,IS,165105,21900
2013,Lexus,ES,83500,21999
2015,Lexus,NX,129800,21999
2007,Lexus,SC,141000,22000
2021,Lexus,RX,39947,54888
2002,Lexus,IS,69000,22900
2010,Lexus,GX,230400,23300
2013,Lexus,RX,137800,23490
2015,Lexus,IS,166115,23500
2014,Lexus,ES,139000,24499
2013,Lexus,ES,116000,24500
2016,Lexus,IS,180000,24900
2014,Lexus,IS,138000,24999
2017,Lexus,IS,78000,25500
2020,Lexus,NX,52382,38447
2015,Lexus,RX,165211,25995
2016,Lexus,IS,151000,26500
2015,Lexus,NX,113000,26500
2016,Lexus,ES,183000,26995
2017,Lexus,ES,98300,27000
2015,Lexus,IS,104000,27000
2016,Lexus,ES,147000,27500
2015,Lexus,RX,185000,27999
2015,Lexus,NX,77000,28500
2018,Lexus,RX,48761,39897
2015,Lexus,IS,112000,28800
2016,Lexus,IS,66800,28800
2017,Lexus,IS,52000,28808
2017,Lexus,IS,98000,29000
2006,Lexus,GX,103000,29000
2016,Lexus,NX,125036,29900
2015,Lexus,RX,214000,29900
2004,Lexus,SC,79714,29900
2014,Lexus,IS,105000,29999
2020,Lexus,NX,32145,38672
2015,Lexus,RX,117000,30000
2016,Lexus,IS,58500,30000
2016,Lexus,IS,102000,30000
2018,Lexus,IS,97000,30500
2017,Lexus,NX,77000,30990
2017,Lexus,IS,82000,31000
2015,Lexus,IS,106000,31000
2018,Lexus,ES,35000,31765
2017,Lexus,NX,135398,31998
2022,Lexus,ES,30330,52998
2015,Lexus,RX,177390,33500
2017,Lexus,NX,97000,34000
2016,Lexus,RX,125000,35000
2018,Lexus,NX,159850,35800
2017,Lexus,NX,79000,35999
2018,Lexus,NX,63129,36000
2019,Lexus,NX,94000,36500
2019,Lexus,NX,60230,36998
2019,Lexus,IS,67991,37999
2017,Lexus,NX,35000,38000
2018,Lexus,ES,23000,38500
2016,Lexus,RX,55148,39000
2017,Lexus,RC,93000,39500
2019,Lexus,NX,55921,39995
2017,Lexus,RX,82452,39995
2020,Lexus,UX,35550,39999
2017,Lexus,RX,62900,40000
2017,Lexus,RX,62900,40000
2020,Lexus,RX,33208,50488
2020,Lexus,NX,38200,40000
2017,Lexus,RX,67000,40500
2020,Lexus,NX,29500,40900
2018,Lexus,RX,65710,40900
2019,Lexus,NX,45500,41500
2019,Lexus,NX,41046,41998
2021,Lexus,NX,17100,42998
2019,Lexus,IS,66750,43000
2020,Lexus,NX,38000,43000
2020,Lexus,UX,51188,38995
2017,Lexus,RX,58000,43888
2020,Lexus,NX,22160,44888
2017,Lexus,RX,22400,44900
2012,Lexus,IS,127000,44999
2015,Lexus,IS,45500,45000
2019,Lexus,RX,83500,45000
2020,Lexus,NX,31000,45000
2014,Lexus,GX,69999,48000
2019,Lexus,RX,26000,48000
2022,Lexus,RX,18148,57990
2020,Lexus,ES,38000,48988
2022,Lexus,IS,9800,49500
2014,Lexus,LX,110000,49500
2020,Lexus,NX,36147,49995
2022,Lexus,RX,14545,56999
2018,Lexus,GX,50697,57950
2020,Lexus,IS,29890,44150
2014,Lexus,IS,77500,29998
2019,Lexus,GS,70286,45824
2021,Lexus,NX,6119,47000
2021,Lexus,RX,35685,59827
2012,Lexus,RX,146000,22000
2017,Lexus,IS,165000,32995
2012,Lexus,IS,79000,51000
2017,Lexus,GS,93000,51990
2021,Lexus,NX,8465,51998
2015,Lexus,RX,94536,34888
2023,Lexus,IS,1500,52000
2021,Lexus,IS,48,52995
2021,Lexus,ES,19350,53400
2020,Lexus,RX,27500,54500
2013,Lexus,IS,70786,54995
2021,Lexus,RX,33823,54998
2020,Lexus,RX,49551,54999
2022,Lexus,NX,31,62888
2019,Lexus,ES,40000,55000
2023,Lexus,ES,5,55000
2019,Lexus,RX,71534,56999
2021,Lexus,ES,16200,57000
2023,Lexus,ES,25000,58000
2022,Lexus,RX,9400,58999
2023,Lexus,ES,70,59000
2020,Lexus,RX,22000,59000
2021,Lexus,RX,22731,59995
2022,Lexus,IS,2214,75995
2021,Lexus,RX,49654,59998
2022,Lexus,NX,5563,63000
